
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::                (v2.5.2)

2021-07-14 14:29:17.215  INFO 537484 --- [           main] b.o.p.trydecrypt.TryDecryptApplication   : Starting TryDecryptApplication v0.0.1-SNAPSHOT using Java 11.0.11 on TI-ELIAS-POLICENA-FEDORA-1 with PID 537484 (/home/elias/dev/ambiente/decrypt-bcvault/try-decrypt/target/try-decrypt-0.0.1-SNAPSHOT.jar started by elias in /home/elias/dev/ambiente/decrypt-bcvault/try-decrypt)
2021-07-14 14:29:17.217  INFO 537484 --- [           main] b.o.p.trydecrypt.TryDecryptApplication   : No active profile set, falling back to default profiles: default
2021-07-14 14:29:17.817  INFO 537484 --- [           main] b.o.p.trydecrypt.TryDecryptApplication   : Started TryDecryptApplication in 0.904 seconds (JVM running for 1.25)
Pass; Pin; Interactions; Reversed; Twice; base58; base64; length
1234;2341;23816;false;false;false;false;239
1234;2341;24003;false;false;false;false;239
1234;2341;24117;false;false;false;false;239
1234;2341;24238;false;false;false;false;239
1234;2341;24329;false;false;false;false;239
1234;2341;24442;false;false;false;false;239
1234;2341;25018;false;false;false;false;239
1234;2341;25872;false;false;false;false;239
1234;2341;26497;false;false;false;false;239
1234;2341;26777;false;false;false;false;239
1234;2341;26870;false;false;false;false;239
1234;2341;26983;false;false;false;false;239
1234;2341;27036;false;false;false;false;239
1234;2341;27100;false;false;false;false;239
1234;2341;27653;false;false;false;false;239
1234;2341;27977;false;false;false;false;239
1234;2341;28313;false;false;false;false;239
1234;2341;28346;false;false;false;false;239
1234;2341;28367;false;false;false;false;239
1234;2341;28400;false;false;false;false;239
1234;2341;28946;false;false;false;false;239
1234;2341;29267;false;false;false;false;239
1234;2341;30323;false;false;false;false;239
1234;2341;30326;false;false;false;false;239
1234;2341;30516;false;false;false;false;239
1234;2341;30661;false;false;false;false;239
1234;2341;30800;false;false;false;false;239
1234;2341;30966;false;false;false;false;239
1234;2341;31135;false;false;false;false;239
1234;2341;31506;false;false;false;false;239
1234;2341;31988;false;false;false;false;239
1234;2341;32136;false;false;false;false;239
1234;2341;32163;false;false;false;false;239
1234;2341;32378;false;false;false;false;239
1234;2341;32475;false;false;false;false;239
1234;2341;32519;false;false;false;false;239
1234;2341;32571;false;false;false;false;239
1234;2341;33059;false;false;false;false;239
1234;2341;33395;false;false;false;false;239
1234;2341;34329;false;false;false;false;239
1234;2341;34776;false;false;false;false;239
1234;2341;35072;false;false;false;false;239
1234;2341;35610;false;false;false;false;239
1234;2341;35624;false;false;false;false;239
1234;2341;35862;false;false;false;false;239
1234;2341;36279;false;false;false;false;239
1234;2341;36290;false;false;false;false;239
1234;2341;36657;false;false;false;false;239
1234;2341;36825;false;false;false;false;239
1234;2341;36966;false;false;false;false;239
1234;2341;37129;false;false;false;false;239
1234;2341;37180;false;false;false;false;239
1234;2341;37445;false;false;false;false;239
1234;2341;38928;false;false;false;false;239
1234;2341;39039;false;false;false;false;239
1234;2341;39059;false;false;false;false;239
1234;2341;39170;false;false;false;false;239
1234;2341;39548;false;false;false;false;239
1234;2341;39582;false;false;false;false;239
1234;2341;39707;false;false;false;false;239
1234;2341;40418;false;false;false;false;239
1234;2341;40734;false;false;false;false;239
1234;2341;41290;false;false;false;false;239
1234;2341;41529;false;false;false;false;239
1234;2341;41692;false;false;false;false;238
1234;2341;41800;false;false;false;false;239
1234;2341;42433;false;false;false;false;239
1234;2341;42486;false;false;false;false;239
1234;2341;42924;false;false;false;false;239
1234;2341;43251;false;false;false;false;239
1234;2341;43591;false;false;false;false;239
1234;2341;43909;false;false;false;false;239
1234;2341;44222;false;false;false;false;239
1234;2341;44244;false;false;false;false;239
1234;2341;44419;false;false;false;false;239
1234;2341;44812;false;false;false;false;239
1234;2341;44956;false;false;false;false;239
1234;2341;45406;false;false;false;false;239
1234;2341;45532;false;false;false;false;239
1234;2341;45733;false;false;false;false;239
1234;2341;45887;false;false;false;false;239
1234;2341;46252;false;false;false;false;239
1234;2341;46497;false;false;false;false;239
1234;2341;46518;false;false;false;false;239
1234;2341;46732;false;false;false;false;239
1234;2341;46768;false;false;false;false;238
1234;2341;47262;false;false;false;false;239
1234;2341;47305;false;false;false;false;239
1234;2341;47327;false;false;false;false;239
1234;2341;47370;false;false;false;false;239
1234;2341;47552;false;false;false;false;239
1234;2341;47949;false;false;false;false;239
1234;2341;48317;false;false;false;false;239
1234;2341;48557;false;false;false;false;239
1234;2341;49100;false;false;false;false;239
1234;2341;49328;false;false;false;false;239
1234;2341;49383;false;false;false;false;239
1234;2341;49449;false;false;false;false;239
1234;2341;49462;false;false;false;false;239
1234;2341;49715;false;false;false;false;239
1234;2341;50119;false;false;false;false;239
1234;2341;50211;false;false;false;false;239
1234;2341;50338;false;false;false;false;239
1234;2341;50686;false;false;false;false;239
1234;2341;50878;false;false;false;false;239
1234;2341;51410;false;false;false;false;239
1234;2341;51509;false;false;false;false;239
1234;2341;51615;false;false;false;false;239
1234;2341;51858;false;false;false;false;239
1234;2341;52526;false;false;false;false;239
1234;2341;52595;false;false;false;false;239
1234;2341;52625;false;false;false;false;239
1234;2341;52695;false;false;false;false;239
1234;2341;52895;false;false;false;false;239
1234;2341;53077;false;false;false;false;239
1234;2341;53515;false;false;false;false;239
1234;2341;53518;false;false;false;false;239
1234;2341;53889;false;false;false;false;239
1234;2341;54095;false;false;false;false;239
1234;2341;54490;false;false;false;false;239
1234;2341;55127;false;false;false;false;239
1234;2341;55608;false;false;false;false;239
1234;2341;55909;false;false;false;false;239
1234;2341;55929;false;false;false;false;239
1234;2341;56733;false;false;false;false;239
1234;2341;57402;false;false;false;false;239
1234;2341;57413;false;false;false;false;239
1234;2341;57604;false;false;false;false;239
1234;2341;57622;false;false;false;false;239
1234;2341;57850;false;false;false;false;239
1234;2341;57879;false;false;false;false;239
1234;2341;58009;false;false;false;false;239
1234;2341;59358;false;false;false;false;239
1234;2341;59497;false;false;false;false;239
1234;2341;59725;false;false;false;false;239
1234;2341;59778;false;false;false;false;238
1234;2341;59861;false;false;false;false;239
1234;2341;60262;false;false;false;false;239
1234;2341;60432;false;false;false;false;239
1234;2341;60788;false;false;false;false;239
1234;2341;61505;false;false;false;false;239
1234;2341;61760;false;false;false;false;239
1234;2341;61810;false;false;false;false;239
1234;2341;61952;false;false;false;false;239
1234;2341;62069;false;false;false;false;239
1234;2341;62460;false;false;false;false;239
1234;2341;62540;false;false;false;false;239
1234;2341;62949;false;false;false;false;239
1234;2341;63026;false;false;false;false;239
1234;2341;63061;false;false;false;false;239
1234;2341;63808;false;false;false;false;239
1234;2341;63840;false;false;false;false;239
1234;2341;63876;false;false;false;false;239
1234;2341;64319;false;false;false;false;239
1234;2341;64397;false;false;false;false;239
1234;2341;64403;false;false;false;false;239
1234;2341;65231;false;false;false;false;239
1234;2341;65320;false;false;false;false;239
1234;2341;65468;false;false;false;false;239
1234;2341;65492;false;false;false;false;239
1234;2341;65783;false;false;false;false;239
1234;2341;65975;false;false;false;false;239
1234;2341;66047;false;false;false;false;239
1234;2341;66437;false;false;false;false;239
1234;2341;66635;false;false;false;false;239
1234;2341;66647;false;false;false;false;239
1234;2341;66803;false;false;false;false;239
1234;2341;67037;false;false;false;false;239
1234;2341;67178;false;false;false;false;239
1234;2341;67617;false;false;false;false;239
1234;2341;67937;false;false;false;false;239
1234;2341;68196;false;false;false;false;239
1234;2341;68290;false;false;false;false;239
1234;2341;68716;false;false;false;false;239
1234;2341;68727;false;false;false;false;239
1234;2341;69068;false;false;false;false;239
1234;2341;69690;false;false;false;false;239
1234;2341;69853;false;true;false;false;239
1234;2341;70006;false;false;false;false;239
1234;2341;70025;false;false;false;false;239
1234;2341;70120;false;false;false;false;239
1234;2341;70373;false;false;false;false;239
1234;2341;70546;false;false;false;false;239
1234;2341;70565;false;false;false;false;239
1234;2341;70647;false;false;false;false;239
1234;2341;70923;false;false;false;false;239
1234;2341;70935;false;false;false;false;239
1234;2341;71433;false;false;false;false;239
1234;2341;71599;false;false;false;false;239
1234;2341;72022;false;false;false;false;239
1234;2341;72201;false;false;false;false;239
1234;2341;72510;false;false;false;false;239
1234;2341;72660;false;false;false;false;239
1234;2341;72747;false;false;false;false;239
1234;2341;73784;false;false;false;false;239
1234;2341;73920;false;false;false;false;239
1234;2341;73924;false;false;false;false;239
1234;2341;73998;false;false;false;false;239
1234;2341;74310;false;false;false;false;239
1234;2341;74378;false;false;false;false;239
1234;2341;74387;false;false;false;false;239
1234;2341;75122;false;false;false;false;239
1234;2341;75246;false;false;false;false;239
1234;2341;75771;false;false;false;false;239
1234;2341;76252;false;false;false;false;239
1234;2341;76383;false;false;false;false;239
1234;2341;76533;false;false;false;false;239
1234;2341;76544;false;false;false;false;239
1234;2341;76912;false;false;false;false;239
1234;2341;76914;false;false;false;false;239
1234;2341;77227;false;false;false;false;239
1234;2341;77450;false;false;false;false;239
1234;2341;77482;false;false;false;false;239
1234;2341;78064;false;false;false;false;239
1234;2341;78345;false;false;false;false;239
1234;2341;78361;false;false;false;false;239
1234;2341;78386;false;false;false;false;239
1234;2341;78693;false;false;false;false;239
1234;2341;78993;false;false;false;false;239
1234;2341;78997;false;false;false;false;239
1234;2341;79171;false;false;false;false;239
1234;2341;79437;false;false;false;false;239
1234;2341;79578;false;false;false;false;239
1234;2341;79649;false;false;false;false;239
1234;2341;79883;false;false;false;false;239
1234;2341;79907;false;false;false;false;239
1234;2341;80327;false;false;false;false;239
1234;2341;80443;false;false;false;false;239
1234;2341;81196;false;false;false;false;239
1234;2341;81280;false;false;false;false;239
1234;2341;81468;false;false;false;false;239
1234;2341;81489;false;false;false;false;239
1234;2341;81623;false;false;false;false;239
1234;2341;81628;false;false;false;false;239
1234;2341;81629;false;false;false;false;239
1234;2341;81725;false;false;false;false;239
1234;2341;81736;false;false;false;false;239
1234;2341;82119;false;false;false;false;239
1234;2341;82127;false;false;false;false;239
1234;2341;82564;false;false;false;false;239
1234;2341;82862;false;false;false;false;239
1234;2341;83082;false;false;false;false;239
1234;2341;83216;false;false;false;false;239
1234;2341;83478;false;false;false;false;239
1234;2341;83633;false;false;false;false;239
1234;2341;83635;false;false;false;false;239
1234;2341;83936;false;false;false;false;239
1234;2341;84357;false;false;false;false;239
1234;2341;84399;false;false;false;false;239
1234;2341;85148;false;false;false;false;239
1234;2341;85356;false;false;false;false;239
1234;2341;85620;false;false;false;false;239
1234;2341;85943;false;false;false;false;239
1234;2341;86193;false;false;false;false;239
1234;2341;86584;false;false;false;false;239
1234;2341;86934;false;false;false;false;239
1234;2341;87434;false;false;false;false;239
1234;2341;87470;false;false;false;false;239
1234;2341;87959;false;false;false;false;239
1234;2341;88336;false;false;false;false;239
1234;2341;88563;false;false;false;false;239
1234;2341;89096;false;false;false;false;239
1234;2341;89142;false;false;false;false;239
1234;2341;90059;false;false;false;false;239
1234;2341;90182;false;false;false;false;239
1234;2341;90460;false;true;false;false;239
1234;2341;90489;false;false;false;false;239
1234;2341;91093;false;false;false;false;239
1234;2341;91119;false;false;false;false;239
1234;2341;91145;false;false;false;false;239
1234;2341;91202;false;false;false;false;239
1234;2341;91323;false;false;false;false;239
1234;2341;92506;false;false;false;false;239
1234;2341;92588;false;false;false;false;239
1234;2341;92777;false;false;false;false;239
1234;2341;92907;false;false;false;false;239
1234;2341;93503;false;false;false;false;239
1234;2341;93719;false;false;false;false;239
1234;2341;93786;false;false;false;false;239
1234;2341;93916;false;false;false;false;239
1234;2341;93935;false;false;false;false;239
1234;2341;94295;false;false;false;false;239
1234;2341;94385;false;false;false;false;239
1234;2341;94825;false;false;false;false;239
1234;2341;95273;false;false;false;false;239
1234;2341;95331;false;false;false;false;239
1234;2341;96430;false;false;false;false;239
1234;2341;97202;false;false;false;false;239
1234;2341;98077;false;false;false;false;239
1234;2341;98408;false;false;false;false;239
1234;2341;98683;false;false;false;false;239
1234;2341;98918;false;false;false;false;239
1234;2341;99311;false;false;false;false;239
1234;2341;99457;false;false;false;false;239
1234;2341;99507;false;false;false;false;239
2341;1234;84;false;false;false;false;239
2341;1234;120;false;false;false;false;239
2341;1234;288;false;false;false;false;239
2341;1234;405;false;false;false;false;239
2341;1234;494;false;false;false;false;239
2341;1234;575;false;false;false;false;239
2341;1234;754;false;false;false;false;239
2341;1234;1017;false;false;false;false;239
2341;1234;1230;false;false;false;false;239
2341;1234;1863;false;false;false;false;239
2341;1234;1901;false;false;false;false;239
2341;1234;2264;false;false;false;false;239
2341;1234;2465;false;false;false;false;239
2341;1234;2750;false;false;false;false;239
2341;1234;3033;false;false;false;false;239
2341;1234;3334;false;false;false;false;239
2341;1234;3675;false;false;false;false;239
2341;1234;3873;false;false;false;false;239
2341;1234;4218;false;false;false;false;239
2341;1234;4384;false;false;false;false;239
2341;1234;5626;false;false;false;false;239
2341;1234;5940;false;false;false;false;239
2341;1234;5983;false;false;false;false;239
2341;1234;6396;false;false;false;false;239
2341;1234;6426;false;false;false;false;239
2341;1234;6873;false;false;false;false;239
2341;1234;6994;false;false;false;false;239
2341;1234;7034;false;false;false;false;239
2341;1234;7490;false;false;false;false;239
2341;1234;7492;false;false;false;false;239
2341;1234;8346;false;false;false;false;239
2341;1234;8405;false;false;false;false;239
2341;1234;8700;false;false;false;false;239
2341;1234;9093;false;false;false;false;239
2341;1234;9189;false;false;false;false;239
2341;1234;9346;false;false;false;false;239
2341;1234;9352;false;false;false;false;239
2341;1234;9540;false;false;false;false;239
2341;1234;9612;false;false;false;false;239
2341;1234;10345;false;false;false;false;239
2341;1234;10437;false;false;false;false;239
2341;1234;10460;false;false;false;false;239
2341;1234;11084;false;false;false;false;239
2341;1234;11316;false;false;false;false;239
2341;1234;11711;false;false;false;false;239
2341;1234;11716;false;false;false;false;239
2341;1234;12118;false;false;false;false;239
2341;1234;12156;false;false;false;false;239
2341;1234;12192;false;false;false;false;239
2341;1234;12272;false;false;false;false;239
2341;1234;12899;false;false;false;false;239
2341;1234;12998;false;false;false;false;239
2341;1234;13054;false;false;false;false;239
2341;1234;13105;false;false;false;false;239
2341;1234;13340;false;false;false;false;239
2341;1234;14191;false;false;false;false;239
2341;1234;14561;false;false;false;false;239
2341;1234;14774;false;false;false;false;239
2341;1234;14801;false;false;false;false;239
2341;1234;14832;false;false;false;false;239
2341;1234;15279;false;false;false;false;239
2341;1234;15389;false;false;false;false;239
2341;1234;15848;false;false;false;false;239
2341;1234;15979;false;false;false;false;239
2341;1234;15991;false;false;false;false;239
2341;1234;16045;false;false;false;false;239
2341;1234;16286;false;false;false;false;239
2341;1234;16344;false;false;false;false;239
2341;1234;16759;false;false;false;false;239
2341;1234;16816;false;false;false;false;239
2341;1234;16832;false;false;false;false;239
2341;1234;16844;false;false;false;false;239
2341;1234;16947;false;false;false;false;239
2341;1234;16977;false;false;false;false;239
2341;1234;17449;false;false;false;false;239
2341;1234;18058;false;false;false;false;239
2341;1234;18429;false;false;false;false;239
2341;1234;18511;false;false;false;false;239
2341;1234;18560;false;false;false;false;239
2341;1234;18695;false;false;false;false;239
2341;1234;19308;false;false;false;false;239
2341;1234;20046;false;false;false;false;239
2341;1234;20426;false;false;false;false;239
2341;1234;20440;false;false;false;false;238
2341;1234;20616;false;false;false;false;239
2341;1234;21035;false;false;false;false;239
2341;1234;21111;false;false;false;false;239
2341;1234;21212;false;false;false;false;239
2341;1234;21362;false;false;false;false;239
2341;1234;21425;false;false;false;false;239
2341;1234;22005;false;false;false;false;239
2341;1234;22495;false;false;false;false;239
2341;1234;22643;false;false;false;false;239
2341;1234;22694;false;false;false;false;239
2341;1234;22769;false;false;false;false;239
2341;1234;23025;false;false;false;false;239
2341;1234;23646;false;false;false;false;239
2341;1234;23691;false;false;false;false;239
2341;1234;23776;false;false;false;false;239
2341;1234;24000;false;false;false;false;239
2341;1234;24076;false;false;false;false;239
2341;1234;24112;false;false;false;false;239
2341;1234;24183;false;false;false;false;239
2341;1234;24244;false;false;false;false;239
2341;1234;24362;false;false;false;false;239
2341;1234;24460;false;false;false;false;239
2341;1234;24665;false;false;false;false;239
2341;1234;24726;false;false;false;false;239
2341;1234;24731;false;false;false;false;239
2341;1234;24819;false;false;false;false;239
2341;1234;25283;false;false;false;false;239
2341;1234;25661;false;false;false;false;239
2341;1234;26119;false;false;false;false;239
2341;1234;26211;false;false;false;false;239
2341;1234;26596;false;false;false;false;239
2341;1234;26614;false;false;false;false;239
2341;1234;27082;false;false;false;false;239
2341;1234;27716;false;false;false;false;239
2341;1234;28089;false;false;false;false;239
2341;1234;28351;false;false;false;false;239
2341;1234;28496;false;false;false;false;239
2341;1234;28694;false;false;false;false;239
2341;1234;28873;false;false;false;false;239
2341;1234;29095;false;false;false;false;239
2341;1234;29107;false;false;false;false;239
2341;1234;29148;false;false;false;false;239
2341;1234;29224;false;false;false;false;239
2341;1234;29357;false;false;false;false;239
2341;1234;29517;false;false;false;false;239
2341;1234;29808;false;false;false;false;239
2341;1234;29831;false;false;false;false;239
2341;1234;29878;false;false;false;false;239
2341;1234;29885;false;false;false;false;239
2341;1234;30117;false;false;false;false;239
2341;1234;30611;false;false;false;false;239
2341;1234;31308;false;false;false;false;239
2341;1234;31738;false;false;false;false;239
2341;1234;32561;false;false;false;false;239
2341;1234;32935;false;false;false;false;239
2341;1234;33358;false;false;false;false;239
2341;1234;33522;false;false;false;false;239
2341;1234;33893;false;false;false;false;239
2341;1234;33996;false;false;false;false;239
2341;1234;34380;false;false;false;false;239
2341;1234;34685;false;false;false;false;239
2341;1234;34896;false;false;false;false;239
2341;1234;35086;false;false;false;false;239
2341;1234;35346;false;false;false;false;239
2341;1234;35453;false;false;false;false;239
2341;1234;35952;false;false;false;false;239
2341;1234;36193;false;false;false;false;239
2341;1234;36357;false;false;false;false;239
2341;1234;36945;false;false;false;false;239
2341;1234;37144;false;false;false;false;239
2341;1234;37153;false;false;false;false;239
2341;1234;37838;false;false;false;false;239
2341;1234;37962;false;false;false;false;239
2341;1234;38079;false;false;false;false;239
2341;1234;38115;false;false;false;false;239
2341;1234;38344;false;false;false;false;239
2341;1234;38742;false;false;false;false;239
2341;1234;38768;false;false;false;false;239
2341;1234;39119;false;false;false;false;239
2341;1234;39202;false;false;false;false;239
2341;1234;39319;false;false;false;false;239
2341;1234;39478;false;false;false;false;239
2341;1234;39637;false;false;false;false;239
2341;1234;39858;false;false;false;false;239
2341;1234;40037;false;false;false;false;239
2341;1234;40336;false;false;false;false;239
2341;1234;40414;false;false;false;false;239
2341;1234;40445;false;false;false;false;239
2341;1234;40516;false;false;false;false;239
2341;1234;40686;false;false;false;false;239
2341;1234;41114;false;false;false;false;239
2341;1234;41196;false;false;false;false;239
2341;1234;41201;false;false;false;false;239
2341;1234;41728;false;false;false;false;239
2341;1234;42470;false;false;false;false;239
2341;1234;42609;false;false;false;false;239
2341;1234;42844;false;false;false;false;239
2341;1234;43566;false;false;false;false;239
2341;1234;44155;false;false;false;false;239
2341;1234;44206;false;false;false;false;239
2341;1234;44592;false;false;false;false;239
2341;1234;44876;false;false;false;false;239
2341;1234;44946;false;false;false;false;239
2341;1234;45037;false;false;false;false;239
2341;1234;45180;false;false;false;false;239
2341;1234;45194;false;false;false;false;239
2341;1234;45605;false;false;false;false;239
2341;1234;46141;false;false;false;false;239
2341;1234;46371;false;false;false;false;239
2341;1234;47304;false;false;false;false;239
2341;1234;47522;false;false;false;false;239
2341;1234;47555;false;false;false;false;239
2341;1234;47871;false;false;false;false;239
2341;1234;47965;false;false;false;false;239
2341;1234;48062;false;false;false;false;239
2341;1234;48410;false;false;false;false;239
2341;1234;48513;false;false;false;false;239
2341;1234;48660;false;false;false;false;239
2341;1234;49131;false;false;false;false;239
2341;1234;49301;false;false;false;false;239
2341;1234;49352;false;false;false;false;239
2341;1234;49499;false;false;false;false;239
2341;1234;49989;false;false;false;false;239
2341;1234;50103;false;false;false;false;239
2341;1234;50298;false;false;false;false;239
2341;1234;50470;false;false;false;false;239
2341;1234;50713;false;false;false;false;239
2341;1234;50718;false;false;false;false;239
2341;1234;51107;false;false;false;false;239
2341;1234;52109;false;false;false;false;239
2341;1234;52464;false;false;false;false;239
2341;1234;52497;false;false;false;false;239
2341;1234;53761;false;false;false;false;239
2341;1234;53881;false;false;false;false;239
2341;1234;54509;false;false;false;false;239
2341;1234;54538;false;false;false;false;239
2341;1234;54945;false;false;false;false;239
2341;1234;55111;false;false;false;false;239
2341;1234;55127;false;false;false;false;239
2341;1234;55453;false;false;false;false;239
2341;1234;55684;false;false;false;false;239
2341;1234;56052;false;false;false;false;239
2341;1234;56286;false;false;false;false;239
2341;1234;56483;false;false;false;false;239
2341;1234;56687;false;false;false;false;239
2341;1234;56856;false;false;false;false;239
2341;1234;56883;false;false;false;false;239
2341;1234;57113;false;false;false;false;239
2341;1234;57132;false;false;false;false;239
2341;1234;57168;false;false;false;false;239
2341;1234;57315;false;false;false;false;239
2341;1234;57363;false;false;false;false;239
2341;1234;57635;false;false;false;false;239
2341;1234;58550;false;false;false;false;239
2341;1234;58814;false;false;false;false;239
2341;1234;58896;false;false;false;false;239
2341;1234;59656;false;false;false;false;239
2341;1234;59892;false;false;false;false;239
2341;1234;59920;false;false;false;false;239
2341;1234;61391;false;false;false;false;239
2341;1234;61425;false;false;false;false;239
2341;1234;61751;false;false;false;false;239
2341;1234;62015;false;false;false;false;239
2341;1234;62162;false;false;false;false;239
2341;1234;62357;false;false;false;false;239
2341;1234;63258;false;false;false;false;239
2341;1234;63445;false;false;false;false;239
2341;1234;63530;false;false;false;false;239
2341;1234;63833;false;false;false;false;239
2341;1234;63934;false;false;false;false;239
2341;1234;64044;false;false;false;false;239
2341;1234;64139;false;false;false;false;239
2341;1234;64178;false;false;false;false;239
2341;1234;64523;false;false;false;false;239
2341;1234;64870;false;false;false;false;239
2341;1234;64976;false;false;false;false;239
2341;1234;65030;false;false;false;false;239
2341;1234;65359;false;false;false;false;239
2341;1234;65406;false;false;false;false;239
2341;1234;65442;false;false;false;false;239
2341;1234;65488;false;false;false;false;239
2341;1234;65818;false;false;false;false;239
2341;1234;65919;false;false;false;false;239
2341;1234;66130;false;false;false;false;239
2341;1234;66132;false;false;false;false;239
2341;1234;66572;false;false;false;false;239
2341;1234;66921;false;false;false;false;239
2341;1234;66977;false;false;false;false;239
2341;1234;66996;false;false;false;false;239
2341;1234;67339;false;false;false;false;239
2341;1234;67424;false;false;false;false;239
2341;1234;68110;false;false;false;false;239
2341;1234;68283;false;false;false;false;239
2341;1234;68541;false;false;false;false;239
2341;1234;68652;false;false;false;false;239
2341;1234;68705;false;false;false;false;239
2341;1234;68842;false;false;false;false;239
2341;1234;68971;false;false;false;false;239
2341;1234;69206;false;false;false;false;239
2341;1234;69295;false;false;false;false;239
2341;1234;69314;false;false;false;false;239
2341;1234;69416;false;false;false;false;239
2341;1234;69592;false;false;false;false;239
2341;1234;69676;false;false;false;false;239
2341;1234;69904;false;false;false;false;239
2341;1234;69955;false;false;false;false;239
2341;1234;70200;false;false;false;false;239
